,Id,Name,Country,City,Latitude,Longitude
989,3255590000000.0,Hotel d Orsay Esprit de France,FR,Paris,48.8603599,2.3230778
990,3272770000000.0,Hotel Stendhal Place Vend me Paris MGallery by Sofitel,FR,Paris,48.8681455,2.3313064
991,3289940000000.0,Victoire Germain,FR,Paris,48.853299,2.337993
992,3298530000000.0,H tel Amastan Paris,FR,Paris,48.8716831,2.3123759
993,3307120000000.0,H tel La Comtesse by Elegancia,FR,Paris,48.853865,2.3072019
994,3350070000000.0,H tel Arvor Saint Georges,FR,Paris,48.8785454,2.3384866
995,3221230000000.0,Francois 1er,FR,Paris,48.8701887,2.2997281
996,3032250000000.0,H tel San R gis,FR,Paris,48.8665788,2.3084447
997,2370820000000.0,H tel Fabric,FR,Paris,48.8629329,2.3723823
998,2972120000000.0,H tel Th r se,FR,Paris,48.8816306,2.2992146
999,2671470000000.0,H tel des Academies et des Arts,FR,Paris,48.8420669,2.3304091
1000,2688650000000.0,Platine Hotel Spa,FR,Paris,48.8473459,2.2832408
1001,2705830000000.0,Arioso,FR,Paris,48.8746066,2.3167195
1002,2723010000000.0,Melia Paris Champs Elys es,FR,Paris,48.8688962,2.2827459
1003,2731600000000.0,Novotel Paris Centre Bercy,FR,Paris,48.8384558,2.3805885
1004,2740190000000.0,Best Western Op ra Batignolles,FR,Paris,48.8870573,2.3143297
1005,2748780000000.0,H tel Westminster,FR,Paris,48.8693409,2.3310263
1006,2765960000000.0,Hotel Eiffel Blomet,FR,Paris,48.8416787,2.3022862
1007,2783140000000.0,Hotel Le Placide Saint Germain Des Pr s,FR,Paris,48.8498439,2.3244253
1008,2783140000000.0,Hotel OFF Paris Seine,FR,Paris,48.8427364,2.3672171
1009,2817500000000.0,Villa Opera Drouot,FR,Paris,48.8732231,2.3436097
1010,2851860000000.0,Legend Saint Germain by Elegancia,FR,Paris,48.8453774,2.3256427
1011,2886220000000.0,Holiday Inn Paris Saint Germain des Pr s,FR,Paris,48.846837,2.3258066
1012,2894810000000.0,COQ Hotel Paris,FR,Paris,48.8328764,2.3572531
1013,2920580000000.0,Hotel Malte Astotel,FR,Paris,48.8672474,2.33738
1014,2937760000000.0,Castille Paris Starhotels Collezione,FR,Paris,48.8682978,2.3268027
1015,2946350000000.0,H tel Bedford,FR,Paris,48.8720593,2.3236802
1016,2954940000000.0,Hotel Plaza Elys es,FR,Paris,48.8746128,2.3056956
1017,2954940000000.0,Suites H tel Helzear Montparnasse,FR,Paris,48.8346811,2.3255098
1018,1906970000000.0,Hotel West End,FR,Paris,48.8671391,2.3038447
1019,1889790000000.0,La Clef Tour Eiffel,FR,Paris,48.8647019,2.2886425
1020,1889790000000.0,Hotel Panache,FR,Paris,48.8732543,2.343239
1021,1881200000000.0,H tel De Sers Champs Elys es Paris,FR,Paris,48.8683593,2.3002117
1022,2284920000000.0,Best Western Premier Op ra Faubourg Ex Hotel Jules,FR,Paris,48.8753359,2.3414617
1023,2345050000000.0,Victoria Palace Hotel,FR,Paris,48.8457587,2.3243071
1024,2370820000000.0,H tel du Minist re,FR,Paris,48.8712877,2.3191903
1025,2405180000000.0,H tel R de Paris Boutique Hotel,FR,Paris,48.8799239,2.3288332
1026,2422360000000.0,Goralska R sidences H tel Paris Bastille,FR,Paris,48.8482842,2.3657251
1027,2430950000000.0,H tel De Buci by MH,FR,Paris,48.8538752,2.3366123
1028,2491080000000.0,MARQUIS Faubourg St Honor Relais Ch teaux,FR,Paris,48.8698184,2.3208729
1029,2499670000000.0,H tel Bourgogne Montana by MH,FR,Paris,48.8601927,2.318423
1030,2267740000000.0,Saint James Albany Paris Hotel Spa,FR,Paris,48.8642689,2.3308179
1031,2508260000000.0,H tel Mansart Esprit de France,FR,Paris,48.8684776,2.3298238
1032,2525440000000.0,Le M ridien Etoile,FR,Paris,48.8794646,2.2849548
1033,2542620000000.0,Paris Marriott Opera Ambassador Hotel,FR,Paris,48.8728351,2.3362507
1034,2559800000000.0,Mercure Paris Champs Elys es,FR,Paris,48.8699731,2.2909401
1035,2568390000000.0,Le Parisis Paris Tour Eiffel,FR,Paris,48.8494851,2.2955063
1036,2594160000000.0,Le Marcel,FR,Paris,48.8761376,2.3572681
1037,2602750000000.0,Novotel Paris 17,FR,Paris,48.8920485,2.3023791
1038,2628520000000.0,Mercure Paris Bercy Biblioth que,FR,Paris,48.8370334,2.372322
1039,2645700000000.0,Hotel Les Rives de Notre Dame,FR,Paris,48.8532269,2.3457159
1040,2516850000000.0,Grand Hotel Saint Michel,FR,Paris,48.8478399,2.342254
1041,2259150000000.0,Hotel Le 10 BIS,FR,Paris,48.8780363,2.2864907
1042,2250560000000.0,Vice Versa,FR,Paris,48.8363819,2.2897793
1043,2241970000000.0,H tel de la Bourdonnais,FR,Paris,48.8550466,2.304583
1044,1735170000000.0,Hotel Square,FR,Paris,48.851589,2.2777274
1045,1778120000000.0,Kube Hotel Ice Bar,FR,Paris,48.88657,2.3588332
1046,1812480000000.0,H tel Regina,FR,Paris,48.8637503,2.3320406
1047,1838250000000.0,Pullman Paris Centre Bercy,FR,Paris,48.8315204,2.3870797
1048,1864020000000.0,Hotel Les Bulles De Paris,FR,Paris,48.849147,2.3471935
1049,1881200000000.0,Hotel du Petit Moulin,FR,Paris,48.8615843,2.3620652
