,Id,Name,Country,City,Latitude,Longitude
376,3315710000000.0,Boundary Rooms Suites,GB,London,51.5244224,-0.0764614
377,2293510000000.0,The Kensington Hotel,GB,London,51.4925478,-0.1780611
378,3255590000000.0,Hilton London Kensington Hotel,GB,London,51.5051084,-0.213266
379,1812480000000.0,Staunton Hotel B B,GB,London,51.520378,-0.1303414
380,2327870000000.0,Mondrian London,GB,London,51.5084036,-0.1067988
381,2267740000000.0,Ten Manchester Street Hotel,GB,London,51.5188,-0.153839
382,1812480000000.0,COMO The Halkin,GB,London,51.4988977,-0.1562015
383,2267740000000.0,Club Quarters Hotel Gracechurch,GB,London,51.5127964,-0.0847973
384,2267740000000.0,Club Quarters Hotel St Paul s,GB,London,51.5139298,-0.101126
385,1821070000000.0,DoubleTree by Hilton London Victoria,GB,London,51.49398,-0.143372
386,2336460000000.0,The Laslett,GB,London,51.5095259,-0.1967234
387,1829660000000.0,The Queens Gate Hotel,GB,London,51.4981225,-0.1799693
388,2482490000000.0,Hotel 82 London,GB,London,51.5195857,-0.1584803
389,2233380000000.0,ME London by Melia,GB,London,51.511879,-0.118552
390,3324300000000.0,Draycott Hotel,GB,London,51.4930097,-0.159715
391,2688650000000.0,Great Northern Hotel A Tribute Portfolio Hotel London,GB,London,51.531427,-0.126133
392,2817500000000.0,Rathbone,GB,London,51.5186801,-0.1354055
393,2705830000000.0,Dukes Hotel,GB,London,51.5055381,-0.1396885
394,3375840000000.0,Hotel Xanadu,GB,London,51.5117907,-0.306071
395,1846840000000.0,Holiday Inn London Wembley,GB,London,51.5590955,-0.284704
396,2602750000000.0,The Westbridge Hotel,GB,London,51.5373904,-0.0023367
397,2010040000000.0,The Pillar Hotel,GB,London,51.583236,-0.216868
398,1992860000000.0,Holiday Inn London Brent Cross,GB,London,51.5731061,-0.2233332
399,1864020000000.0,Hilton London Canary Wharf,GB,London,51.5007324,-0.01655
400,1872610000000.0,Radisson Blu Edwardian Kenilworth,GB,London,51.5179725,-0.1280495
401,1967100000000.0,Courthouse Hotel London,GB,London,51.5143624,-0.1394483
402,2628520000000.0,Hotel Moonlight,GB,London,51.4940285,-0.1910497
403,2628520000000.0,Bermondsey Square Hotel A Bespoke Hotel,GB,London,51.4991134,-0.0790969
404,1889790000000.0,Sofitel London St James,GB,London,51.5076044,-0.132266
405,1906970000000.0,Park Plaza Westminster Bridge London,GB,London,51.5009609,-0.1165913
406,2671470000000.0,Radisson Blu Edwardian New Providence Wharf,GB,London,51.5065578,-0.004514
407,1881200000000.0,Hilton London Bankside,GB,London,51.5056956,-0.101525
408,1872610000000.0,DoubleTree by Hilton London Ealing,GB,London,51.511521,-0.290706
409,1846840000000.0,Hyatt Regency London The Churchill,GB,London,51.5156471,-0.1572443
410,2697240000000.0,London Marriott Hotel Kensington,GB,London,51.4944849,-0.1884174
411,2705830000000.0,Grange Strathmore Hotel,GB,London,51.4958184,-0.1813958
412,3341480000000.0,The Cleveland,GB,London,51.5139692,-0.1828202
413,1760940000000.0,St Paul s Hotel,GB,London,51.4934752,-0.2153256
414,1967100000000.0,Kingsway Hall Hotel,GB,London,51.5158643,-0.1200625
415,2774550000000.0,COMO Metropolitan London,GB,London,51.5050355,-0.1500864
416,2800320000000.0,Henley House Hotel,GB,London,51.4922348,-0.1914229
417,1735170000000.0,Apex Temple Court Hotel,GB,London,51.5137335,-0.1087512
418,2800320000000.0,The Rookery,GB,London,51.520171,-0.102463
419,1726580000000.0,The Wellesley Knightsbridge a Luxury Collection Hotel London,GB,London,51.502485,-0.1539265
