,Id,Name,Country,City,Latitude,Longitude
1318,2310690000000.0,Hotel Am Parkring,AT,Vienna,48.2056333,16.3778615
1319,2319280000000.0,The Ritz Carlton Vienna,AT,Vienna,48.2022742,16.3762615
1320,2551210000000.0,Mercure Hotel Raphael Wien,AT,Vienna,48.1919288,16.3391395
1321,3427380000000.0,Hotel Vienna,AT,Vienna,48.2196722,16.3863588
1322,3418790000000.0,Mercure Grand Hotel Biedermeier Wien,AT,Vienna,48.2038688,16.3887039
1323,2911990000000.0,Austria Trend Hotel Anatol Wien,AT,Vienna,48.1945774,16.346356
1324,3178280000000.0,Hotel Beethoven Wien,AT,Vienna,48.2000165,16.3641802
1325,2886220000000.0,Small Luxury Hotel Altstadt Vienna,AT,Vienna,48.2047761,16.3512515
1326,2740190000000.0,Schlosshotel R mischer Kaiser,AT,Vienna,48.2040859,16.3725046
1327,3324300000000.0,Appartement Hotel an der Riemergasse,AT,Vienna,48.2071576,16.3765913
1328,2869040000000.0,Austria Trend Hotel Park Royal Palace Vienna,AT,Vienna,48.191339,16.3165873
1329,1735170000000.0,K K Palais Hotel,AT,Vienna,48.2138096,16.3714293
1330,3195460000000.0,Courtyard by Marriott Vienna Prater Messe,AT,Vienna,48.2130607,16.4133973
1331,2851860000000.0,Hotel Sacher Wien,AT,Vienna,48.2038793,16.3698086
1332,3221230000000.0,NH Wien City,AT,Vienna,48.2002872,16.3547746
1333,2817500000000.0,Hilton Vienna Danube Waterfront,AT,Vienna,48.2140659,16.4217627
1334,3332890000000.0,Simm s Hotel,AT,Vienna,48.1790835,16.4116997
1335,2826090000000.0,Hotel Mailberger Hof,AT,Vienna,48.204183,16.3726664
1336,3341480000000.0,Hotel Rathaus Wein Design,AT,Vienna,48.2075294,16.3525967
1337,3350070000000.0,InterContinental Wien,AT,Vienna,48.2019865,16.3789934
1338,3143920000000.0,Austria Trend Hotel Europa Wien,AT,Vienna,48.2062103,16.3710387
1339,3255590000000.0,Lindner Hotel Am Belvedere,AT,Vienna,48.1955998,16.3826989
1340,3118150000000.0,The Levante Parliament A Design Hotel,AT,Vienna,48.2083518,16.354532
1341,2654290000000.0,Mercure Wien Zentrum,AT,Vienna,48.2114087,16.3746469
1342,2637110000000.0,Leonardo Hotel Vienna,AT,Vienna,48.1945297,16.340327
1343,2585570000000.0,The Harmonie Vienna,AT,Vienna,48.2199427,16.3598984
1344,2345050000000.0,Fleming s Conference Hotel Wien,AT,Vienna,48.1995177,16.3388225
1345,2190430000000.0,Austria Trend Hotel Doppio Wien,AT,Vienna,48.1854312,16.404884
1346,2723010000000.0,BEST WESTERN PLUS Amedia Wien,AT,Vienna,48.1923791,16.3994512
1347,2783140000000.0,Arion Cityhotel Vienna und Appartements,AT,Vienna,48.1585332,16.3451115
1348,2078760000000.0,Hilton Vienna Plaza,AT,Vienna,48.2155236,16.3646858
1349,2018630000000.0,Pertschy Palais Hotel,AT,Vienna,48.2082256,16.3684123
1350,2448130000000.0,Am Spiegeln,AT,Vienna,48.1537005,16.2825822
1351,1992860000000.0,Das Opernring Hotel,AT,Vienna,48.2026449,16.3671054
1352,2869040000000.0,Austria Trend Hotel Astoria Wien,AT,Vienna,48.2044655,16.3702399
1353,2886220000000.0,Hotel Boltzmann,AT,Vienna,48.2216779,16.3567111
1354,1967100000000.0,Vienna Sporthotel,AT,Vienna,48.191373,16.4082294
1355,1915560000000.0,Mercure Vienna First,AT,Vienna,48.2114567,16.3738677
1356,1864020000000.0,Arthotel ANA Boutique Six,AT,Vienna,48.1941905,16.3462578
1357,1829660000000.0,Hotel Imlauer Wien,AT,Vienna,48.2176776,16.3821364
1358,2585570000000.0,Imperial Riding School Renaissance Vienna Hotel,AT,Vienna,48.1966396,16.3863822
1359,1786710000000.0,Suite Hotel 900 m zur Oper,AT,Vienna,48.1935235,16.3669145
1360,1778120000000.0,Hotel Johann Strauss,AT,Vienna,48.1949694,16.3692624
1361,1752350000000.0,Hotel Sans Souci Wien,AT,Vienna,48.204576,16.3563661
1362,3367250000000.0,JUFA Hotel Wien,AT,Vienna,48.1756283,16.4200957
1363,1829660000000.0,Senator Hotel Vienna,AT,Vienna,48.2195864,16.3255339
